transcript_id,company_ticker,filing_date,question_text,response_text,analyst_name,management_speaker,non_responsiveness,vagueness,deflection,hedging,evasion_score,primary_evasion_type,rationale,judge_model
000156459019028159,CBZ,2019-08-02,"CJS Securities, Inc.; Analyst 4 This is Stefanos Crist calling for Chris.  Back to M&A.  So mentioned the three deals this year.  How is pricing on these compared to other acquisitions in the last three to four years?","Yes.  If you recall prior conversations on this, what we've said is that pricing in certain segments of our businesses, particularly, on the insurance brokerage side, property and casualty benefit side continues to tick up and is quite high at this point.  These three acquisitions, one was a -- an accounting office tax practice, one was a payroll, one was in RPS.  We actually signaled I think earlier that we were receiving far less price pressure in those areas. So we're really looking at areas of our business where we see great strategic fit, where we see growth opportunities and where we believe that we can be competitive in our pricing and still provide reasonable returns back to the shareholders.  And we found them in these three areas.  And we believe that, that market exists in a lot of other areas as well. So we have a -- as I indicated, a very attractive pipeline of transactions of the character that you saw in the -- so far this year.  As well as some larger ones that we're still looking at as well.",Stefanos Crist,Jerome P. Grisko,2,3,2,3,37.5,vague,"The response addresses the general topic of pricing but avoids providing any specific multiples, price-to-revenue or EBITDA figures, or concrete comparisons to prior acquisitions, instead offering qualitative characterizations like 'quite high' and 'competitive pricing.'",claude-sonnet-4-6
000156459019028159,CBZ,2019-08-02,"Sidoti & Company, LLC; Analyst Wondering if you could touch a little bit on the commentary around the -- on what you're seeing as far as I think you said it was about 10% filing extension rate.  And sort of maybe if you could give us a little more color on what that provides as far as -- maybe how you're seeing how that might play out as far as contribution -- potential contributions into the third or -- or is it mostly going to be going into the third quarter do you believe?  Or did you get a general sense that some of that might end up leading into the fourth quarter?  And then I have a couple of follow-ups on that.","Yes.  So Marc, I think it's probably third and fourth quarter, if you think about an October 15 kind of filing deadline date, right?  So some of it will be in the both of those periods of time.  And as we indicated in the first quarter, it's really as a result of the delays in the guidance that was provided relative to the new Tax Reform Act impacted not only us but the entire industry as well as the software providers to the industry that have the code based on that guidance, right?  So all of those things contributed to an incremental number of extensions this year compared to prior periods or prior years.  And we think that we're seeing it.  We're seeing it in the number of extensions.  That work has to get done really in part third quarter and I think in small part fourth quarter as well.",Marc Riddick,Jerome P. Grisko,1,2,1,2,12.5,none,"The response directly addresses the question about timing of extension filings, specifying the October 15 deadline and splitting contribution between Q3 and Q4, while also explaining the cause (Tax Reform Act guidance delays), though it lacks precise quantitative breakdowns.",claude-sonnet-4-6
000156459019028159,CBZ,2019-08-02,"Sidoti & Company, LLC; Analyst Okay.  It's helpful.  And then I was wondering if you could touch a little bit on just as a reminder of the advertising campaign, sort of what you did last year versus what you plan on doing this year?  And how we might think about how that might impact timing of rollout and expenses and that type of thing?","Yes.  So Marc, we budgeted this year about the same amount of money that we budgeted last year.  But we'll get more impact from it this year for two reasons.  First of all, last year in addition to just the air time that we paid for, we had to pay for the design and the production of the campaign.  We're taking those dollars and rolling them into air time, right?  So what you saw last year was a larger expense in the second half because we really, I believe, air -- started to air those advertisements really in the end of the third quarter and mostly the fourth quarter of last year. This year, we're more evenly distributed.  So we've taken the same dollars, front-ended them so that we're evenly split really first half, second half.  So I think from this point forward what you'll see is a continuation of about the same amount of spends only more evenly spread kind of throughout the quarters throughout the year.",Marc Riddick,Jerome P. Grisko,1,2,1,1,6.25,none,"Management directly addresses the question with specific comparisons between last year and this year, explaining budget allocation, timing changes, and the shift from production costs to airtime, providing a reasonably concrete and responsive answer.",claude-sonnet-4-6
000156459019028159,CBZ,2019-08-02,"Sidoti & Company, LLC; Analyst 5 Ok. That makes a lot of sense.  And then, I guess, wanted to sort of touch on if there was any particular regional areas of strength and weakness any particular call outs that you saw during the quarter that would be worth going over?  Just wanted to see if there's anything like that.","Yes.  Not that would give us any directional guidance.  Of course in any given period, some of our offices performed stronger than others, but I can't attribute it -- we can't attribute it kind of looking at the results to any trends that are specific to a geographic region or a profile of the type of client. So if you step way back and -- at the business and looked at the quarterly results and the annual results, we're very pleased as we indicated with the results that we're receiving from our core tax and accounting, our core Benefits and Insurance, our government healthcare consulting and really kind of the comparative anomaly has to do with the more project-oriented businesses and the way they performed in the first half of 2018 compared to this year.",Marc Riddick,Jerome P. Grisko,2,3,2,2,31.25,vague,"The response directly addresses the regional question by stating no meaningful geographic trends were identified, but then pivots to a generic business segment overview rather than providing any specific regional data points.",claude-sonnet-4-6
000156459019028159,CBZ,2019-08-02,"Sidoti & Company, LLC; Analyst Okay.  And then last one for me.  I was kind of thinking about with the announced acquisitions and I think you gave a run rate number, so I was kind of thinking about as you look at the back half of the year on the revenue growth, if you can sort of give us sort of a ballpark of how you're thinking about the contributions between organic versus acquisition contributions?","Yes.  Mark, this is Ware.  As it was in the first half, most of the growth this year is coming from organic sources.  And the organic sources for all of the reasons we outlined, we expect to accelerate from the first half growth rate. The acquisition impact this year to the total revenue growth rate is fairly nominal.  We're happy to make three acquisitions, they're all relatively small and will have a relatively minor impact for the full year growth rate on revenue this year.",Marc Riddick,Ware H. Grove,2,3,1,2,25.0,vague,"The response addresses the organic vs. acquisition split question but avoids providing any specific numbers or percentages, using qualitative terms like 'fairly nominal' and 'relatively minor' instead of concrete figures.",claude-sonnet-4-6
000156459019039301,CBZ,2019-11-01,First Analysis Securities Corporation; Analyst So you talked about some transactional advantage on the tax side and accounting. Was there anything else in accounting? And what was the nature of the transactional items and benefits that helped you?,"So a couple of things, Jim. Encouragingly, from -- on the tax and accounting side, we saw steady and consistent increase in revenue from the most of our larger offices. And so when we see that, that's a signal for high demand for the core services kind of across the board, across industries, across our client base. As far as the transaction businesses within Benefits and Insurance, it was really a mix. Our transaction services, so our compensation and executive search did very well, we happened to have high project work out of our retirement plan services. So there was really a number of areas that performed very well there. Our real estate advisory practice within our Financial Services group also had a strong quarter.",Jim Macdonald,Jerome P. Grisko,2,3,2,1,25.0,vague,"The response partially addresses the question by naming specific areas (compensation, executive search, retirement plan services, real estate advisory) but avoids providing concrete numbers or specifics about the nature and magnitude of the transactional benefits, and the tax/accounting portion is deflected into a general comment about revenue growth rather than explaining the transactional items asked about.",claude-sonnet-4-6
000156459019039301,CBZ,2019-11-01,William Blair & Company L.L.C.; Analyst This is actually Trevor Romeo in for Andrew. First question would just be some -- the margin performance was very strong again this quarter. Just wondering kind of what are the most important factors driving the magnitude of that improvement? And how much are your internal productivity and efficiency initiatives helping?,"Yes, Trevor, this is Ware. It's a number of things. We're commenting on the strategic initiatives and the things we're investing in the business. This has been ongoing for a couple of years. So the good news to us is we are gaining traction and seeing more leverage in the business. We commonly talk about 20 to 50 basis points a year over a long period of time. And in some years, we're more in an investment mode. In other years, we get -- reap the benefits of that. So while we are continuing to invest, we're also gaining traction. And it's just the utilization and the back-office efficiencies and a number of things that are just trying -- are starting to gain traction for us.",Trevor Romeo,Ware H. Grove,2,4,1,2,31.25,vague,"The response acknowledges the question but provides only generic language about 'utilization,' 'back-office efficiencies,' and a broad 20-50 basis point range without identifying specific initiatives or quantifying their contributions to the margin improvement.",claude-sonnet-4-6
000156459019039301,CBZ,2019-11-01,"William Blair & Company L.L.C.; Analyst Okay, great. And then could you just give us an update on your progress with cross-serving, particularly interested in what kind of success you're seeing selling the core accounting services to benefits clients and vice versa?","Yes, Trevor, it's Jerry Grisko. What I would say is our cross-serving activity this year is consistent with what it's been, how we performed over the past number of years. We do not see as much activity going back and forth between our Financial Services group and our Benefits and Insurance group. We see more activity within the group. So by way of example, if -- within our Benefits and Insurance group, it's not uncommon for us to first procure a payroll client and then work on 4 procuring a broker of record on our Benefits and Insurance side and then potentially 401(k). So a full suite of services around the HR department, but probably not going down the hall or not often enough going down the hall and also getting work from the CFO's office. So where it's more synergistic where we're within the CFO -- department of the CFO, the CFO's office or Controller Office, we sell multiple financial services products and within the HR suite, we typically sell more related products there as well .",Trevor Romeo,Jerome P. Grisko,2,3,1,2,25.0,vague,"The response addresses the cross-serving question directly but provides no concrete metrics, percentages, or specific success rates, relying instead on qualitative descriptions and illustrative examples without quantifying actual progress.",claude-sonnet-4-6
000156459019039301,CBZ,2019-11-01,"William Blair & Company L.L.C.; Analyst Okay. Got it. I guess, do you see that as kind of a long-term opportunity to increase the cross-serving across the segments at all?","Yes. It's important to us on a number of fronts. First of all, it's embedded in our culture. It's the way that we go to market. We have, through our CRM system, identified each of our clients that are more susceptible or more attractive from a cross-serving perspective. We have active client stewardship meetings around those clients. We talk about where we provide services where some of our services are -- where some of our competitors may be providing services. And we have active plans around introducing additional services to all of the clients that are most attractive in that way. So it's important to us culturally. It's important to us the way we distinguish ourselves in the market. For those clients that are receiving multiple services, there's a higher retention rate and also a higher satisfaction rate. So it's important to us on a lot of fronts.",Trevor Romeo,Jerome P. Grisko,1,3,1,2,18.75,vague,"The response directly confirms cross-serving as a long-term opportunity but relies on general cultural and process descriptions without providing specific metrics, targets, or timelines to substantiate the claims.",claude-sonnet-4-6
000156459019039301,CBZ,2019-11-01,"William Blair & Company L.L.C.; Analyst Okay. Got it. And maybe just one more. If you could maybe just expand a little on your broad view of the small, midsized business environment you see right now, just from a macro and business confidence perspective and maybe their willingness to spend on discretionary products or services right now?","Yes. So let's kind of level-set here. We are, over the past couple of years, had all-time record high levels of confidence among SMB. With that said, they can't help but be influenced by the headlines that we're all reading in the papers and hearing on the news around tariffs and other uncertainty, both in the global markets and on the national stage. They are also, by the way, most influenced by what's happening in their own local economies and in their state economies. And if you cascade that kind of most interested and most confident in what's going on locally and their confidence level goes down as they move beyond those international and global markets. So what we're seeing is still strong optimism among our clients, which is SMB in their own local economies and strong confidence in their own businesses, albeit heightened caution around the short, midterm and certainly longer-term prospects for the national and global economy. And what that's translating into is really a mixed bag. In certain industries and in certain markets, we see greater growth, but I think it's tempered growth over what we've experienced a year ago at this time and certainly, 2 years ago at that time -- at this time.",Trevor Romeo,Jerome P. Grisko,2,4,1,2,31.25,vague,"The response addresses the SMB macro environment question but relies heavily on generic characterizations like 'mixed bag,' 'tempered growth,' and 'strong optimism' without providing specific data points, named industries, or concrete metrics about discretionary spending willingness.",claude-sonnet-4-6
000156459019039301,CBZ,2019-11-01,"CJS Securities, Inc.; Analyst This is Stefanos Crist calling for Chris. Just wanted to talk a little bit about M&A. So could you walk me through the math, roughly how much additional revenue would you guys need to acquire over the next few months to generate the 3% to 4% revenue growth from M&A in 2020?","The wraparound is what you're talking about. So year-to-date $17.4 million, but some of that's already done, and it won't incrementally increase by that amount. So you do the math at, I'll just say, approximately $950 million of revenue, you need $27 million to $30 million of net new revenue on a wraparound. So we have to do a considerable more to get that 3% target as an increase, incremental increase next year versus this year from M&A alone, if that's your question.",Stefanos Crist,Ware H. Grove,1,2,1,1,6.25,none,"Management directly addresses the math question with specific figures ($950M revenue base, $27-30M needed in net new wraparound revenue) and acknowledges the gap between current M&A activity and the 3-4% target.",claude-sonnet-4-6
000156459019039301,CBZ,2019-11-01,"CJS Securities, Inc.; Analyst Yes. Got it. And you guys also said there's a full pipeline. How big is that pool of potential candidates? Is it dozens of company -- hundreds, what would you say?","Well, it's an interesting question. It depends on how you break it down. I will say that we have looked at over 100 companies so far this year. And that's not the way we put NDAs in on each of those and certainly haven't gone down the path on a lot of those. So the pipeline is, I would say, consistent with the pipeline that we've had over the past several years. There are a mix of larger acquisitions in that pipeline, midsized acquisitions and smaller acquisitions. And our ability to get the type of growth that we target year-over-year is largely dependent on how those transactions work their way through the pipeline. And it's -- as you can appreciate, it's very difficult to predict. This year, we're pleased with the number. We wish the revenue contribution was higher, but we've really brought on board some very high-quality organizations with terrific cultural fits. We're excited to have them on board. There are a number of larger transactions that we pursued that for a number of reasons did not get done this year. Some of them may come back. There are some others that are still in the pipeline. So we're fortunate to get some of those larger transactions done, then I think we'll hit the mark.",Stefanos Crist,Jerome P. Grisko,1,2,2,2,18.75,none,"The response directly answers the question by stating they've looked at over 100 companies this year, then provides additional context about pipeline composition and deal sizes, though it does drift into broader commentary about acquisition performance.",claude-sonnet-4-6
000156459019039301,CBZ,2019-11-01,"CJS Securities, Inc.; Analyst 5 Great. And just one more quick one. Are there any geographies in the U.S. where CBIZ is underrepresented and the growth opportunity looks pretty significant?","Yes, we've actually talked about this from time to time. The answer is yes. So for example, if you look at the Pacific Northwest, we're not represented at all there, and we really need a presence there. Silicon Valley, underrepresented. The State of Texas, strong demographics, really underrepresented there. There's a number of other markets. And we have a very, as you would expect, kind of focused effort on those strong demographic markets and an active dialogue going on with many of the candidates in those markets.",Stefanos Crist,Jerome P. Grisko,1,2,1,1,6.25,none,"The response directly names specific underrepresented geographies (Pacific Northwest, Silicon Valley, Texas) and acknowledges active recruitment efforts, making it concrete and on-topic.",claude-sonnet-4-6
000156459019039301,CBZ,2019-11-01,"Sidoti & Company, LLC; Analyst I wanted to touch on -- go back to a little bit on the investments that you're talking about for the fourth quarter. And I was wondering if you could -- I know you talked a little bit about that, but I wanted to get a sense from a timing perspective. Should we think about those types of investments as ones that are maybe more concentrated in the fourth quarter because of being ahead of seasonal activity? Or do you think that's something that could then move into the early part of next year? And then I have a couple of follow-ups.","Mark, it's a combination of things. Some of these things are ongoing. For example, the investment in new producers is ongoing. But sometimes, the timing of when the hires occur creates kind of a greater year-over-year difference. And that will occur in the fourth quarter this year compared to the fourth quarter a year ago because we now have more people onboard in that layer. We have some marketing spend, which is a bit episodic, and we don't do it on a straight line basis. We tend to do a first half flight and then a second half flight that could be either third or fourth quarter, but this year it will be more in the fourth quarter. Some of the other spending, we do have projects and initiatives, as Jerry commented on, kind of the practice management tool chest that we are building, have some pricing analysis and tools, and we're building a system with the help of an outside consultant to help us. So there will be some spending on that that we believe will certainly pay back dividends in future years. So it's a combination of things.",Marc Riddick,Ware H. Grove,1,2,1,2,12.5,none,"The response directly addresses the timing question by breaking down specific investment categories (producer hiring, marketing flights, practice management tools) and explaining their Q4 concentration, though it lacks precise dollar figures.",claude-sonnet-4-6
000156459019039301,CBZ,2019-11-01,"Sidoti & Company, LLC; Analyst Okay. Great. And then I think you had mentioned this a little bit. But as far as the delayed activity that had flowed through the year toward -- more so in the third quarter, but I think you touched a little bit on this, that there might be some that's still ongoing into the fourth quarter. I was wondering if you could put some color on that and how we should think about that additional, maybe slightly off-seasonal activity?","Yes. So Mark, it's Jerry. That was really referring to the delayed work from the Tax Reform Act, and I won't get into all of the conversation we had about that in the first and second quarter. But suffice it to say that we were expecting more revenue in the first quarter as a result of the traditional and expected level of tax work that we do. As a result of some delays there, that work got pushed in later in the year. We had signaled early -- on our most recent call that -- or the second quarter call that we expected that to occur in the third quarter. It did, in fact, come in the third quarter based on the number of returns and the revenue impact. So we've seen the vast majority of that. The only comment that I made was there is some small amount that we would expect to have in the fourth quarter, but it's not material.",Marc Riddick,Jerome P. Grisko,1,3,1,2,18.75,vague,"The response directly addresses the question about delayed activity flowing into Q4 but avoids providing any specific dollar amounts or quantification, describing the remaining activity only as 'some small amount' that is 'not material.'",claude-sonnet-4-6
000156459019039301,CBZ,2019-11-01,"Sidoti & Company, LLC; Analyst Okay. And then last one for me for now at least. The commentary around the branding spend. I was wondering if you could touch a little bit on, I guess, maybe what it looks like? Because I mean, this time last year, you guys had sort of just launched your national television campaign. So I wanted to get a sense of -- are we looking at ideally spending the same or slightly more, but now that you've got those upfront costs out of the way, having more of those dollars just be specifically on the actual ad spend? Or how should we think about maybe how the constitution of those dollars look this year going forward versus last?","Yes. Mark, that's a great question. First of all, the total spend is approximately the same year-over-year. But you're absolutely right, last year, in a startup, there was more production and design work and probably fewer media purchases. This year, there's a little more media exposure because we've now invested. And we're spending approximately the same dollars, but we're gaining more media exposure.",Marc Riddick,Ware H. Grove,1,2,1,2,12.5,vague,"The response directly addresses the question and confirms total spend is approximately the same, but lacks specific dollar figures or concrete details about the media mix shift.",claude-sonnet-4-6
000156459019039301,CBZ,2019-11-01,"Sidoti & Company, LLC; Analyst 6 And have you been happy with sort of how that -- where that exposure has played out? Or have you felt any need to sort of move around like where those dollars go? Or how should we think about how that message is being conveyed?","So Mark, it's' Jerry. When you talk about where the dollars are going, today it's a broad-based campaign. Really, we spend more money in markets and offices where we have a larger presence, some lesser amount of money in smaller markets, but we are really covering all markets of any significance within CBIZ. We would expect that we would continue to have a similar approach going forward. As far as impact is concerned, as you can appreciate, these things are long-term investments that show impact over a longer period of time. We do survey the markets as to brand awareness periodically. We're in the middle of one of those surveys now. The last time we did it, we did see nice improvement in our brand awareness period over period. So we would expect to see continued results of that type when we get the results from the survey as well.",Marc Riddick,Jerome P. Grisko,2,3,1,2,25.0,vague,"The response addresses the question about marketing spend allocation and effectiveness but relies on generic language about 'broad-based campaigns' and 'long-term investments' without providing specific metrics, dollar amounts, or concrete data from the brand awareness surveys.",claude-sonnet-4-6
000156459020003494,NBIX,2020-02-05,"Maybe Eiry, a question for you. You made it a point to say that the programs that you're partnered with Idorsia and Xenon are not competitive with each other. When do you think you would be in a position to talk about what specific indications you would be pursuing for -- for one or both of these programs? And also, how you're thinking about the general epilepsy space as those seem to be getting crowded with various mechanisms of action of drugs that are being investigated?","Thanks very much for that. So first of all, I mean, obviously, many of the drugs that are currently used in the epilepsy space, particularly in the broader, more generalized epilepsies are actually very old and in fact, in terms of their benefit risk profile, we believe there is a significant opportunity still to serve patients in that broad epilepsy environment. If we think about the 2 mechanisms that we're focused on here. Although sodium channel blockade and calcium channel blockade have been the mainstay of treatment in epilepsy over the long-standing path. Our sodium channel approach here with the Xenon collaboration gives us the opportunity to target very specifically, one of the sodium channels through Nav 1.6. And in doing that, we believe we have the opportunity to much more selectively and on a precise way address the symptoms of epilepsy, first obviously, in the rare SCN8A pediatric epilepsy. But beyond that, more broadly, in adult focal epilepsy. With respect to the other collaboration with Idorsia, obviously, we are still in the option phase of that agreement and once we have the opportunity to talk more about that as the IND is approved, then we'll be able to say more about the potential indication for that collaboration. 5 THOMSON REUTERS STREETEVENTS | www.streetevents.com | Contact Us ©2020 Thomson Reuters. All rights reserved. Republication or redistribution of Thomson Reuters content, including by framing or similar means, is prohibited without the prior written consent of Thomson Reuters. 'Thomson Reuters' and the Thomson Reuters logo are registered trademarks of Thomson Reuters and its affiliated companies. FEBRUARY 04, 2020 / 9:30PM, NBIX - Q4 2019 Neurocrine Biosciences Inc Earnings Call",Tazeen Ahmad,Eiry Wyn Roberts,2,3,2,3,37.5,hedging,"The response partially addresses the Xenon/SCN8A indication but defers on the Idorsia indication by citing the option phase and pending IND approval, while providing only general context on the epilepsy space rather than concrete competitive positioning.",claude-sonnet-4-6
000156459020003494,NBIX,2020-02-05,"Just 2 on INGREZZA. I was wondering if you could comment a little bit on what you're seeing with respect to contracting? What do you foresee for this year? In the past, you talked about certain plans, picking one of the INGREZZA (inaudible) is preferred, but that not being rate-limiting for getting INGREZZA access. Maybe you could just speak that dynamic is continuing? And then second, as it relates to [1.2] with seasonality being a player this quarter and then also a potential $11 million inventory headwind, is there a risk that we could actually see a sequentially down quarter? How are you thinking about that? Is that inventory going to [flow out] all at once or maybe over time?","Yes, Paul, we'll take those questions sort of in reverse order. So as we think about the first quarter, to your point, what we reported in Q4 was $238 million in net product sales that included in it an $11 million inventory build. So the right jump-off point for Q4 would be $227 million. Now as you think about how that translates to Q1, there's really 3 dynamics at play, but that we would want to make sure everybody thinks about informing consensus and expectations for Q1. The first 1 being the gross to net discount. Q1 is always our largest gross to net discount period because of Medicare Part D Medicare Part D donut hole and commercial copay assistance. And as you think about what I said last year, many people have estimated the impact of that could be between 4% and 5% sequentially as you think about Q4 versus Q1. So I think that's probably a directional number. The second piece, which is actually the most material piece has to do with the delays that occur at the beginning of each year as patients go through a reauthorization process with their existing plans. And what occurs in that is it's just an extended cycle time for a patient to get their first fill and ultimately leads to a lower refill rate per patient. Now the rate may be very similar this year as compared to last year, but the dollar magnitude will be significantly greater because we've actually doubled the number of patients on INGREZZA as -- if you compare the time now to last year. And just by way of illustration, if you -- and just to frame out the quantification is that if, on average, a patient had a reduction of 0.25 scripts within the first quarter, that would have a sequential headwind of between 4,000 and 5,000 TRx. So it could be a meaningful impact. It's not unique to us, this happens to many that have -- our specialty tier medicines. And it is clearly not a reflection of the underlying demand for INGREZZA, it's purely just a fulfillment challenge that you work through, and the teams are working hard through right now. And then the third item is the inventory bleed that you just brought up. We have that $11 million build, it's hard to predict [how] that will materialize in the first quarter, but it's surely something that should be on your radar as far as setting expectations. And I'd just say, although I'm highlighting all these Q1 dynamics, the real emphasis here is just to make sure people understand and set appropriate expectations for the first quarter, but it does not reflect our long-term belief in the opportunity that we have within 2020 to help many more patients with INGREZZA. We're in the mid-teens of diagnosis with a fraction of that actually receiving treatment. We have a lot of opportunity ahead of us, but very complicated but we're working through this Q1 dynamic, and we wanted to make sure we provided adequate color. Anything else, Eric? Yes. Paul, if I remember correctly, the first part of your question was really related to contracting activity and sort of expectations for coverage in 2020. So I'll start off by saying that patient access is critically important for us. And throughout the course of the launch, we've invested significantly 6 THOMSON REUTERS STREETEVENTS | www.streetevents.com | Contact Us ©2020 Thomson Reuters. All rights reserved. Republication or redistribution of Thomson Reuters content, including by framing or similar means, is prohibited without the prior written consent of Thomson Reuters. 'Thomson Reuters' and the Thomson Reuters logo are registered trademarks of Thomson Reuters and its affiliated companies. FEBRUARY 04, 2020 / 9:30PM, NBIX - Q4 2019 Neurocrine Biosciences Inc Earnings Call in making sure that patients and providers have relatively open access to INGREZZA. This is a specialty medication, virtually all the prescriptions require prior authorization through the plan before those claims are approved and the patient can initiate treatment. But we've really been very pleased with the success that we've had through the early days of the launch and all the way up to current times, with over 70% of written prescriptions being filled. And from an affordability perspective, 3 quarters of patients paying less than $10 per month for fill. So in the more recent phase of the launch, we started to gather more attention from payers as INGREZZA has become a larger brand. And certainly, we've said previously that we started to engage selectively with plans in terms of contracting activity. And I will reemphasize the word selectively because over the course of the launch, we found that regardless of whether we are on formulary or not on formulary. We've been successful in securing approval or helping to secure approval for patients in need of INGREZZA. So where we stand today is that we're approximately a month into the quarter and a month into the year. We feel good about what the coverage landscape looks like for INGREZZA. We expect the access to remain strong in 2020. And as Matt said in his prepared remarks, we expect the net revenue per script in 2020 to be similar to what it was in 2019 as well. And about the only thing that I would like to add to what Matt and Eric have said, is that the good news is that we start 2020 with nearly twice as many patients as we started 2019, and that's great. It shows the acceptance of INGREZZA in the patient population and also by our customers, the Allied Health professionals. But the downside of that is, as we've talked about, it leads to the challenge in Q1. And you have seen in the past and   as we talked about before, that it's an ebb and flow. So Q1 is the ebb and Q2 generally is the flow as we come out of it and we have a strong year. So that is -- we just wanted to be able to give as much color to this quarter and to the year as we could on this call.",Paul Andrew Matteis,"Matthew C. Abernethy, Eric S. Benevich, Kevin C. Gorman",1,2,1,2,12.5,none,"Management directly addressed both parts of the question—providing specific quantitative guidance on Q1 headwinds (4-5% gross-to-net impact, 4,000-5,000 TRx sequential headwind, $11M inventory build) and giving concrete detail on contracting (70%+ fill rate, 75% of patients paying <$10/month, net revenue per script similar to 2019).",claude-sonnet-4-6
000156459020003494,NBIX,2020-02-05,"I guess maybe if I can ask about ACT-709478 program. Can you just kind of walk us through your thoughts on the development program, how you envision this drug being used? And maybe your thoughts on clinical trial design and mechanism? How you can overcome some of the difficulties, others have had in developing recent drugs and epileptic indications, specifically thinking about kind of the recent neurosteroids that are primarily GABAergic, but also do block T-type calcium channels? And would you envision this Phase II study being placebo-controlled or a comparator study?","Thanks for the question, Brian. So I think just as an initial statement with respect to the mechanism of action of the Idorsia molecule, this is a very highly potent and very brain penetrant calcium channel antagonist. And we believe that those calcium channel antagonists that have been used     in the past and quite extensively form the mainstay of epilepsy treatment, really haven't been able to fulfill the promise of that mechanism, because of their low potency. And the relationship that has to the inability to dose the doses that can produce the required efficacy without side effect issues. In many cases, off-target side effect challenges as well. And so in terms of that alone, we believe there is a significant opportunity to demonstrate value through this mechanism in the field of epilepsy. I can't really comment on the development plan for this molecule specifically. As I mentioned earlier, we're still in the option phase with this collaboration. And -- but we are very excited about the opportunity to move forward in this space. And we hope that as the IND becomes approved later this year that we'll be able to say a lot more about our intention to move this molecule forward in the space of initially rare pediatric epilepsy, but subsequently, more broadly in other areas such as those I mentioned earlier, essential tremor and potentially pain. 7 THOMSON REUTERS STREETEVENTS | www.streetevents.com | Contact Us ©2020 Thomson Reuters. All rights reserved. Republication or redistribution of Thomson Reuters content, including by framing or similar means, is prohibited without the prior written consent of Thomson Reuters. 'Thomson Reuters' and the Thomson Reuters logo are registered trademarks of Thomson Reuters and its affiliated companies. FEBRUARY 04, 2020 / 9:30PM, NBIX - Q4 2019 Neurocrine Biosciences Inc Earnings Call",Brian Peter Skorney,Eiry Wyn Roberts,3,4,2,4,56.25,hedging,"Management explicitly declines to address clinical trial design, placebo vs. comparator questions, and mechanism differentiation details by citing the option phase status, while providing only high-level mechanistic commentary without concrete specifics.",claude-sonnet-4-6
000156459020003494,NBIX,2020-02-05,"This is Owen on for Brian. So 2 for me. First, on the CAH program, I know the data is coming in March. Just wondering if you could give a little more color on maybe what we should expect to see there? Whether you'll report sort of patient-by-patient or whether you'll have a responder analysis versus absolute reductions in the biomarkers? And then second one actually on opicapone, just wondering about how the familiarity is with the U.S. physician population, given that the drug has been approved in Europe, and maybe there's some crosstalk there. Just general familiarity with the drug and the approach that could potentially drive the launch?","Well, thanks, Owen. First with CAH, and we will be reporting the data from all 4 cohorts of the adult proof-of-concept study. As I think we've mentioned before, the design of that study was an adaptive study, which allowed us to look at optimizing both dose and dosing schedule for the CAH program in molecule crinecerfont in adults. In terms of the type of data we will be presenting, obviously, that is a 14-day treatment, proof-of-concept study. So we will be presenting both summary and individual data around the biomarkers measured and several different approaches to the analysis of those data. As I think I mentioned earlier, that presentation will be an oral presentation on March 30 in San Francisco at the ENDO the thing. Beyond that, we're very pleased with where we are with the CAH program, both in adults and in pediatrics. Clarity on the adult registrational path forward at the end of last year from agencies both in the U.S. and Europe. And we're moving ahead to implement the adult registration trial, which will be a global trial, starting in the middle of this year, and we continue to make progress with the pediatric program as well. With respect to opicapone, our medical affairs organization in preparation for the upcoming PDUFA date in April, has been working hard with the neurology community to help educate around the role of COMT. We believe that there has been a little opportunity to deliver on the promise of COMT with the currently available COMT inhibitors that are available in the U.S. right now. And so as we interact with neurologists, we hear excitement from those prescribers about the opportunity to bring forward another potential option for their patients with motor fluctuation. In particular, we are very encouraged by the profile that we see for opicapone. It's a very straightforward, once-a-day treatment with an extensive clinical trial program that demonstrated a really favorable benefit-risk profile. And we are very much looking forward to bringing that forward for patients in the United States.",Owen J. Drinkwater,Eiry Wyn Roberts,2,3,1,2,25.0,vague,"The response addresses both questions but avoids specifics on the CAH data presentation format (e.g., whether responder analysis vs. absolute reductions will be primary endpoints) and gives only general qualitative commentary on physician familiarity with opicapone rather than concrete metrics or survey data.",claude-sonnet-4-6
